id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
753,SpongeBob," Good-bye, secret recipe!",While crying,"[While crying] Good-bye, secret recipe!",08,13,The Great Patty Caper,11-Nov-10,24
754,Perch Perkins, We wanted to ask Mr. Eugene Krabs  what compelled him to take such drastic measures.,While struggling to get the microphone out of SpongeBob's hands. He manages to get the microphone free.,[While struggling to get the microphone out of SpongeBob's hands.] We wanted to ask Mr. Eugene Krabs [He manages to get the microphone free.] what compelled him to take such drastic measures.,08,13,The Great Patty Caper,11-Nov-10,24
755,Mr. Krabs,"Well, it's simple, Perch.  It seems keeping me secret formula in hand has proven to be all too temptin' for a  certain diminutive one-eyed criminal element of society.",The scene cuts to a TV screen with Mr. Krabs on it. He turns towards the camera.,"Well, it's simple, Perch. [The scene cuts to a TV screen with Mr. Krabs on it.] It seems keeping me secret formula in hand has proven to be all too temptin' for a [He turns towards the camera.] certain diminutive one-eyed criminal element of society.",08,13,The Great Patty Caper,11-Nov-10,24
756,Mr. Krabs,"All right, boy, let's get back to making them patties.",,"All right, boy, let's get back to making them patties.",08,13,The Great Patty Caper,11-Nov-10,24
757,SpongeBob,I believe we were at turmeric.,,I believe we were at turmeric.,08,13,The Great Patty Caper,11-Nov-10,24
758,Mr. Krabs,"Boy, I thought I told you--",,"Boy, I thought I told you--",08,13,The Great Patty Caper,11-Nov-10,24
759,SpongeBob,"Oh, no we forgot to look at the...",,"Oh, no we forgot to look at the...",08,13,The Great Patty Caper,11-Nov-10,24
760,Mr. Krabs,"Formula, yeah.",,"Formula, yeah.",08,13,The Great Patty Caper,11-Nov-10,24
761,SpongeBob,And that formula is...,,And that formula is...,08,13,The Great Patty Caper,11-Nov-10,24
762,Mr. Krabs,"On the opposite side of the ocean, yeah.  And now I've gotta go  all  the way  there  to  get it.","He groans. He walks to the wall, which has the door. While hitting his head on the wall not hitting his head While hitting his head not hitting his head While hitting his head","On the opposite side of the ocean, yeah. [He groans. He walks to the wall, which has the door.] And now I've gotta go [While hitting his head on the wall] all [not hitting his head] the way [While hitting his head] there [not hitting his head] to [While hitting his head] get it.",08,13,The Great Patty Caper,11-Nov-10,24
763,SpongeBob,"Mr. Krabs, I'll do it. Send me to retrieve that formula.",,"Mr. Krabs, I'll do it. Send me to retrieve that formula.",08,13,The Great Patty Caper,11-Nov-10,24
764,Mr. Krabs,Think you're up for the challenge?,,Think you're up for the challenge?,08,13,The Great Patty Caper,11-Nov-10,24
765,SpongeBob,Uh-huh.,,Uh-huh.,08,13,The Great Patty Caper,11-Nov-10,24
766,Mr. Krabs,"Well, all right then,  the formula is now stowed in a safe-deposit box in the ocean's largest, safest bank  in Way-far-out-town-ville.",He grabs SpongeBob by the side. He grabs a key.,"Well, all right then, [He grabs SpongeBob by the side.] the formula is now stowed in a safe-deposit box in the ocean's largest, safest bank [He grabs a key.] in Way-far-out-town-ville.",08,13,The Great Patty Caper,11-Nov-10,24
767,SpongeBob,"Ah, and that's the key to the box, eh, Mr. Krabs?",,"Ah, and that's the key to the box, eh, Mr. Krabs?",08,13,The Great Patty Caper,11-Nov-10,24
768,Mr. Krabs,"This, No. This is the key to me heart?  This is the safe-deposit box key.","He pulls down his shirt, revealing a locked door on his chest. He then uses the key on it and opens the door. It shows his heart. Mr. Krabs puts his hand into his chest and takes out another key.","This, No. This is the key to me heart? [He pulls down his shirt, revealing a locked door on his chest. He then uses the key on it and opens the door. It shows his heart. Mr. Krabs puts his hand into his chest and takes out another key.] This is the safe-deposit box key.",08,13,The Great Patty Caper,11-Nov-10,24
769,SpongeBob," Oh, thank you Mr.--",While grabbing for the key,"[While grabbing for the key] Oh, thank you Mr.--",08,13,The Great Patty Caper,11-Nov-10,24
770,Mr. Krabs," Not so fast, kid. I want you to protect this at all costs. You mustn't let it out of your sight. I now bestow unto you the key to the future of The Krusty Krab.",While pulling it away,"[While pulling it away] Not so fast, kid. I want you to protect this at all costs. You mustn't let it out of your sight. I now bestow unto you the key to the future of The Krusty Krab.",08,13,The Great Patty Caper,11-Nov-10,24
771,SpongeBob,I humbly accept this key and vow to guard it with my very life. (takes the key) It shan't leaveth my sight.,,I humbly accept this key and vow to guard it with my very life. (takes the key) It shan't leaveth my sight.,08,13,The Great Patty Caper,11-Nov-10,24
772,Mr. Krabs,"(Plankton hears the conversation with some technology of his) Good, let's get you over at the train station.",,"(Plankton hears the conversation with some technology of his) Good, let's get you over at the train station.",08,13,The Great Patty Caper,11-Nov-10,24
773,Plankton,"This is too easy. Karen, I'm off on a business trip. Don't wait up for me, baby. (cuts to train station)",,"This is too easy. Karen, I'm off on a business trip. Don't wait up for me, baby. (cuts to train station)",08,13,The Great Patty Caper,11-Nov-10,24
774,SpongeBob,The Oceanic Express. (train whistles) Wish me luck.,,The Oceanic Express. (train whistles) Wish me luck.,08,13,The Great Patty Caper,11-Nov-10,24
775,Mr Krabs,"Remember what I told you, boy? Keep your eye on the key.",,"Remember what I told you, boy? Keep your eye on the key.",08,13,The Great Patty Caper,11-Nov-10,24
776,Oran J. Roughy,"I can take your luggage for you, sir. (grabs Patrick) Please follow me.",,"I can take your luggage for you, sir. (grabs Patrick) Please follow me.",08,13,The Great Patty Caper,11-Nov-10,24
777,SpongeBob,"Wow, a real-life butler.",,"Wow, a real-life butler.",08,13,The Great Patty Caper,11-Nov-10,24
778,Oran J. Roughy,I am not a butler.,,I am not a butler.,08,13,The Great Patty Caper,11-Nov-10,24
779,Train Conductor,All aboard!,,All aboard!,08,13,The Great Patty Caper,11-Nov-10,24
780,SpongeBob,"Bye, Mr. Krabs!",,"Bye, Mr. Krabs!",08,13,The Great Patty Caper,11-Nov-10,24
781,Mr. Krabs,"Good luck, me boy! Don't let me down! (train starts to leave as a bus drives up)",,"Good luck, me boy! Don't let me down! (train starts to leave as a bus drives up)",08,13,The Great Patty Caper,11-Nov-10,24
782,Plankton,"(gets out of bus and runs up to the train) Wait! Wait for me! (sighs) Barnacles, I knew I should have sprung for a taxi! Curse you public transport! Why I oughta-- (train steam sends Plankton onto the road when a bus immediately smashes him) Oh, now they're on time... Uh-uh... (cut to inside of train)",,"(gets out of bus and runs up to the train) Wait! Wait for me! (sighs) Barnacles, I knew I should have sprung for a taxi! Curse you public transport! Why I oughta-- (train steam sends Plankton onto the road when a bus immediately smashes him) Oh, now they're on time... Uh-uh... (cut to inside of train)",08,13,The Great Patty Caper,11-Nov-10,24
783,Oran J. Roughy,Your sleeping quarters. (tosses Patrick in there) I trust everything is to your liking.,,Your sleeping quarters. (tosses Patrick in there) I trust everything is to your liking.,08,13,The Great Patty Caper,11-Nov-10,24
784,SpongeBob,"Couldn't be better, butler.",,"Couldn't be better, butler.",08,13,The Great Patty Caper,11-Nov-10,24
785,Oran J. Roughy,Ahem. Perhaps Monsieur did not hear me. I trust everything is to your liking.,,Ahem. Perhaps Monsieur did not hear me. I trust everything is to your liking.,08,13,The Great Patty Caper,11-Nov-10,24
786,SpongeBob,"Oh, oh yes, of course! How silly of me.",,"Oh, oh yes, of course! How silly of me.",08,13,The Great Patty Caper,11-Nov-10,24
787,Oran J. Roughy,"An honest mistake, monsieur.",,"An honest mistake, monsieur.",08,13,The Great Patty Caper,11-Nov-10,24
788,SpongeBob,"Thank you, my good man. (hands the butler a used, plastic burrito wrapper) I've been hunting for a trash can for at least ten minutes. Thanks again, French guy.",,"Thank you, my good man. (hands the butler a used, plastic burrito wrapper) I've been hunting for a trash can for at least ten minutes. Thanks again, French guy.",08,13,The Great Patty Caper,11-Nov-10,24
789,Patrick,Peek-a-boo!,,Peek-a-boo!,08,13,The Great Patty Caper,11-Nov-10,24
790,SpongeBob,"Hey Patrick, remember, we're on an important mission here. So keep your eyes open for any suspicious characters.",,"Hey Patrick, remember, we're on an important mission here. So keep your eyes open for any suspicious characters.",08,13,The Great Patty Caper,11-Nov-10,24
791,Patrick,"(Patrick's reflection in the mirror gets an angry face while the real Patrick asks SpongeBob a question) SpongeBob, does that guy look suspicious to you? (looks back at the reflection) I think he might be spying on us. (Patrick's reflection goes away) Hey, where'd he go!? All this suspicious thing is making me hungry. (Rubs his tummy)",,"(Patrick's reflection in the mirror gets an angry face while the real Patrick asks SpongeBob a question) SpongeBob, does that guy look suspicious to you? (looks back at the reflection) I think he might be spying on us. (Patrick's reflection goes away) Hey, where'd he go!? All this suspicious thing is making me hungry. (Rubs his tummy)",08,13,The Great Patty Caper,11-Nov-10,24
792,SpongeBob,"Well, then follow me to the dining car.",,"Well, then follow me to the dining car.",08,13,The Great Patty Caper,11-Nov-10,24
793,Plankton,(climbs on top of a bus) Looks like it's starting to roll my way for a change. And nothing dares stand in my way! (Plankton jumps) Uh-oh. (An 18-wheeler blocks his way and he splatters on the windshield. The driver is disgusted by the large green smear and turns on the wipers to scrape squashed Plankton off. He floats on down to the train) I knew I'd make it... (cut to the dining car),,(climbs on top of a bus) Looks like it's starting to roll my way for a change. And nothing dares stand in my way! (Plankton jumps) Uh-oh. (An 18-wheeler blocks his way and he splatters on the windshield. The driver is disgusted by the large green smear and turns on the wipers to scrape squashed Plankton off. He floats on down to the train) I knew I'd make it... (cut to the dining car),08,13,The Great Patty Caper,11-Nov-10,24
794,SpongeBob,Ooh Fancy.,,Ooh Fancy.,08,13,The Great Patty Caper,11-Nov-10,24
795,Patrick&#160;,"Yeah. And they gave you so much food, you need 2 forks. (baby heard crying)",,"Yeah. And they gave you so much food, you need 2 forks. (baby heard crying)",08,13,The Great Patty Caper,11-Nov-10,24
796,SpongeBob,"Aw, what a cute little baby. No need to fuss, little fella.",,"Aw, what a cute little baby. No need to fuss, little fella.",08,13,The Great Patty Caper,11-Nov-10,24
797,Nanny,I just can't get him to stop crying. The poor dear.,,I just can't get him to stop crying. The poor dear.,08,13,The Great Patty Caper,11-Nov-10,24
798,SpongeBob,"(sits down) Hi again, kind butler.",,"(sits down) Hi again, kind butler.",08,13,The Great Patty Caper,11-Nov-10,24
799,Employee,(sighs) So sorry monsieur. The dining car is closed now.,,(sighs) So sorry monsieur. The dining car is closed now.,08,13,The Great Patty Caper,11-Nov-10,24
800,SpongeBob,(looks at watch) But we haven't even heard the specials yet.,,(looks at watch) But we haven't even heard the specials yet.,08,13,The Great Patty Caper,11-Nov-10,24
801,Employee,"No, the dining car is over for you. You must leave now. (pushes SpongeBob away. He trips over a purse. A lady picks him up)",,"No, the dining car is over for you. You must leave now. (pushes SpongeBob away. He trips over a purse. A lady picks him up)",08,13,The Great Patty Caper,11-Nov-10,24
802,SpongeBob,"Oh, sorry, ma'am.",,"Oh, sorry, ma'am.",08,13,The Great Patty Caper,11-Nov-10,24
803,Miss McGuffin,"That's quite alright, handsome. (cut to a train terrace)",,"That's quite alright, handsome. (cut to a train terrace)",08,13,The Great Patty Caper,11-Nov-10,24
804,SpongeBob,"Huh, friendly lady. Well, Patrick, we'd better find a safe place to store this for the night. (SpongeBob is holding the key but it's not there)",,"Huh, friendly lady. Well, Patrick, we'd better find a safe place to store this for the night. (SpongeBob is holding the key but it's not there)",08,13,The Great Patty Caper,11-Nov-10,24
805,Patrick,What is that?,,What is that?,08,13,The Great Patty Caper,11-Nov-10,24
806,SpongeBob,"That my dear Patrick is—the key! (sees it missing) Patrick, where is the key? Oh, no, I took a solemn oath. (Plankton is walking by angrily)",,"That my dear Patrick is—the key! (sees it missing) Patrick, where is the key? Oh, no, I took a solemn oath. (Plankton is walking by angrily)",08,13,The Great Patty Caper,11-Nov-10,24
807,SpongeBob,Plankton! You stole the safety-deposit key.,,Plankton! You stole the safety-deposit key.,08,13,The Great Patty Caper,11-Nov-10,24
808,Plankton,"Oh, come on, I just got here. I couldn't have stolen it—yet.",,"Oh, come on, I just got here. I couldn't have stolen it—yet.",08,13,The Great Patty Caper,11-Nov-10,24
809,SpongeBob,"Oh yeah? Well no offense, but I don't believe you.",,"Oh yeah? Well no offense, but I don't believe you.",08,13,The Great Patty Caper,11-Nov-10,24
810,Plankton,You calling me a liar?,,You calling me a liar?,08,13,The Great Patty Caper,11-Nov-10,24
811,SpongeBob,"Yes. Search him, Patrick.",,"Yes. Search him, Patrick.",08,13,The Great Patty Caper,11-Nov-10,24
812,Patrick,"(puts on latex gloves) With pleasure. Prepare for a thorough search, shorty.",,"(puts on latex gloves) With pleasure. Prepare for a thorough search, shorty.",08,13,The Great Patty Caper,11-Nov-10,24
813,Plankton,"Oh, drat.",,"Oh, drat.",08,13,The Great Patty Caper,11-Nov-10,24
814,Patrick,"(picks up bowl) Just after I scrub this bowl. (scrubs bowl) Alright, Plankton, time to squeeze the key out of you. (takes out some clamps. Plankton gasps) After my tasty snack. (uses the clamp to crush the nut. Plankton runs and screams) He's clean. (drops Plankton)",,"(picks up bowl) Just after I scrub this bowl. (scrubs bowl) Alright, Plankton, time to squeeze the key out of you. (takes out some clamps. Plankton gasps) After my tasty snack. (uses the clamp to crush the nut. Plankton runs and screams) He's clean. (drops Plankton)",08,13,The Great Patty Caper,11-Nov-10,24
815,Plankton,(grunts) I told you I wasn't lying.,,(grunts) I told you I wasn't lying.,08,13,The Great Patty Caper,11-Nov-10,24
816,SpongeBob,"Well, if you didn't steal it, then who did? It must've been someone on this train. Patrick, call the cops.",,"Well, if you didn't steal it, then who did? It must've been someone on this train. Patrick, call the cops.",08,13,The Great Patty Caper,11-Nov-10,24
817,Patrick,"(puts his head out the window) Cops, I need you! (cut to the Krusty Krab)",,"(puts his head out the window) Cops, I need you! (cut to the Krusty Krab)",08,13,The Great Patty Caper,11-Nov-10,24
818,Crowd,(chanting) We want Krabby Patties! We want Krabby Patties! We want Krabby Patties! We want Krabby Patties! We want Krabby Patties!,,(chanting) We want Krabby Patties! We want Krabby Patties! We want Krabby Patties! We want Krabby Patties! We want Krabby Patties!,08,13,The Great Patty Caper,11-Nov-10,24
819,Customer,"Just give me a patty, man.",,"Just give me a patty, man.",08,13,The Great Patty Caper,11-Nov-10,24
820,Squidward,"For the last time, we're out of patties. (customers shout) No need to get excited now.",,"For the last time, we're out of patties. (customers shout) No need to get excited now.",08,13,The Great Patty Caper,11-Nov-10,24
821,Customer,"We want our patties, man. (destroys the cash register)",,"We want our patties, man. (destroys the cash register)",08,13,The Great Patty Caper,11-Nov-10,24
822,Squidward,"That's Krusty Krab property. (another customer rips off a pole) That's a load-bearing column. (customer swings the pole at Squidward. He ducks) Hurry, SpongeBob. (cut to train being stopped and all riders are outside the train)",,"That's Krusty Krab property. (another customer rips off a pole) That's a load-bearing column. (customer swings the pole at Squidward. He ducks) Hurry, SpongeBob. (cut to train being stopped and all riders are outside the train)",08,13,The Great Patty Caper,11-Nov-10,24
823,SpongeBob,"As you know, an unspeakable crime has been committed here today and each of you have the means to do it. The question is who? You there, you're not fooling me with that innocent act. (SpongeBob points at the baby) Where were you at 6:42pm on the night of January 16? And don't give me that goo-goo-ga-ga stuff.",,"As you know, an unspeakable crime has been committed here today and each of you have the means to do it. The question is who? You there, you're not fooling me with that innocent act. (SpongeBob points at the baby) Where were you at 6:42pm on the night of January 16? And don't give me that goo-goo-ga-ga stuff.",08,13,The Great Patty Caper,11-Nov-10,24
824,Plankton,Oh brother.,,Oh brother.,08,13,The Great Patty Caper,11-Nov-10,24
825,SpongeBob,Mr. Police Commissioner?,,Mr. Police Commissioner?,08,13,The Great Patty Caper,11-Nov-10,24
826,Commissioner,"Yes, Mr. SquarePants?",,"Yes, Mr. SquarePants?",08,13,The Great Patty Caper,11-Nov-10,24
827,SpongeBob,I sub-- (turns around and walks into the policeman) I submit to you that the perpetrator of this heinous theft is none other than...the nanny.,,I sub-- (turns around and walks into the policeman) I submit to you that the perpetrator of this heinous theft is none other than...the nanny.,08,13,The Great Patty Caper,11-Nov-10,24
828,Nanny,(nervous chuckling) I haven't stolen a thing.,,(nervous chuckling) I haven't stolen a thing.,08,13,The Great Patty Caper,11-Nov-10,24
829,SpongeBob,"Sir, if you search this baby's diaper, you'll find the stolen key.",,"Sir, if you search this baby's diaper, you'll find the stolen key.",08,13,The Great Patty Caper,11-Nov-10,24
830,Commissioner,"Yes, Mr. SquarePants. (uses tongs to dig into the diaper. A metal sound clinks) Aha!",,"Yes, Mr. SquarePants. (uses tongs to dig into the diaper. A metal sound clinks) Aha!",08,13,The Great Patty Caper,11-Nov-10,24
831,SpongeBob,The key!,,The key!,08,13,The Great Patty Caper,11-Nov-10,24
832,Commissioner,"(uses tongs to take out a huge diamond) At least I found it. Thank you, Mr. SquarePants. You uncovered Neptune's jewel of the sea and nabbed the infamous Jewel Triplets Gang.",,"(uses tongs to take out a huge diamond) At least I found it. Thank you, Mr. SquarePants. You uncovered Neptune's jewel of the sea and nabbed the infamous Jewel Triplets Gang.",08,13,The Great Patty Caper,11-Nov-10,24
833,SpongeBob,Triplets?,,Triplets?,08,13,The Great Patty Caper,11-Nov-10,24
834,Baby Triplet,(deep voice) I told you taking the train was a mistake.,,(deep voice) I told you taking the train was a mistake.,08,13,The Great Patty Caper,11-Nov-10,24
835,Triplet #2,"(reveals himself being the legs of the nanny) Well, we wouldn't be on the lam if you hadn't applied for that discount card.",,"(reveals himself being the legs of the nanny) Well, we wouldn't be on the lam if you hadn't applied for that discount card.",08,13,The Great Patty Caper,11-Nov-10,24
836,Baby Triplet,"Well, can I help it if I'm frugal?",,"Well, can I help it if I'm frugal?",08,13,The Great Patty Caper,11-Nov-10,24
837,Commissioner,"Tell it to your cellmate, junior. (handcuffs the baby)",,"Tell it to your cellmate, junior. (handcuffs the baby)",08,13,The Great Patty Caper,11-Nov-10,24
838,SpongeBob,If they didn't do it...that means the key was stolen by...the butler.,,If they didn't do it...that means the key was stolen by...the butler.,08,13,The Great Patty Caper,11-Nov-10,24
839,Oran J. Roughy,(sighs) I certainly did not.,,(sighs) I certainly did not.,08,13,The Great Patty Caper,11-Nov-10,24
840,SpongeBob,We know you did it. The butler always commits the crime.,,We know you did it. The butler always commits the crime.,08,13,The Great Patty Caper,11-Nov-10,24
841,Oran J. Roughy,"For the last time, I am not a butler. I don't even have the butler accent.",,"For the last time, I am not a butler. I don't even have the butler accent.",08,13,The Great Patty Caper,11-Nov-10,24
842,Patrick,"You may not be a butler, but are you a werewolf? (there is a full moon. A fish walks up and grows hair and changes into a werewolf. He howls and runs off)",,"You may not be a butler, but are you a werewolf? (there is a full moon. A fish walks up and grows hair and changes into a werewolf. He howls and runs off)",08,13,The Great Patty Caper,11-Nov-10,24
843,Plankton,"Okay, butler, you may have hoodwinked the sponge, but I ain't no pushover! (gets hit with a piece of popcorn from Patrick)",,"Okay, butler, you may have hoodwinked the sponge, but I ain't no pushover! (gets hit with a piece of popcorn from Patrick)",08,13,The Great Patty Caper,11-Nov-10,24
844,Patrick,Sorry. (chomps on his popcorn),,Sorry. (chomps on his popcorn),08,13,The Great Patty Caper,11-Nov-10,24
845,Plankton,"Anyway, since you didn't steal the key, then you'd obviously submit to a search of your cabin.",,"Anyway, since you didn't steal the key, then you'd obviously submit to a search of your cabin.",08,13,The Great Patty Caper,11-Nov-10,24
846,Oran J. Roughy,I do not have a cabin. I sleep on the luggage.,,I do not have a cabin. I sleep on the luggage.,08,13,The Great Patty Caper,11-Nov-10,24
847,Plankton,"Aha, that's how you stole it! Give it to me. Give me the key.",,"Aha, that's how you stole it! Give it to me. Give me the key.",08,13,The Great Patty Caper,11-Nov-10,24
848,SpongeBob,"Need I remind you, Plankton, that you are still a suspect yourself.",,"Need I remind you, Plankton, that you are still a suspect yourself.",08,13,The Great Patty Caper,11-Nov-10,24
849,Plankton,"Uh, I-I mean, give SpongeBob back the key.",,"Uh, I-I mean, give SpongeBob back the key.",08,13,The Great Patty Caper,11-Nov-10,24
850,SpongeBob,"I don't believe either of you. Shake 'em down. (a big muscular police officer comes and turns the butler upside-down and shakes him. Plankton falls on the ground and gets hit with a nail clipper, a hammer, and an anvil from the butler's pockets)",,"I don't believe either of you. Shake 'em down. (a big muscular police officer comes and turns the butler upside-down and shakes him. Plankton falls on the ground and gets hit with a nail clipper, a hammer, and an anvil from the butler's pockets)",08,13,The Great Patty Caper,11-Nov-10,24
851,Keystone Cop,"Nothing suspicious here. (the butler's mask falls off) Except for the fact that you just outed Oran J. Roughy, international fugitive wanted for the embezzlement of over 75,000 bucks worth of ham sandwiches. (Patrick screams)",,"Nothing suspicious here. (the butler's mask falls off) Except for the fact that you just outed Oran J. Roughy, international fugitive wanted for the embezzlement of over 75,000 bucks worth of ham sandwiches. (Patrick screams)",08,13,The Great Patty Caper,11-Nov-10,24
852,SpongeBob,"After all this, I still haven't found the key and I broke my vow to Mr. Krabs. (sobs) I don't deserve to work at the Krusty Krab.",,"After all this, I still haven't found the key and I broke my vow to Mr. Krabs. (sobs) I don't deserve to work at the Krusty Krab.",08,13,The Great Patty Caper,11-Nov-10,24
853,Patrick,"(picking his teeth with the key) Don't worry, buddy. I'm sure it'll turn up.",,"(picking his teeth with the key) Don't worry, buddy. I'm sure it'll turn up.",08,13,The Great Patty Caper,11-Nov-10,24
854,SpongeBob,The key! Patrick! Where in the ocean's depth did you find it?,,The key! Patrick! Where in the ocean's depth did you find it?,08,13,The Great Patty Caper,11-Nov-10,24
855,Patrick,"I found it when I was cleaning your shorts from your little ""accident"" earlier.",,"I found it when I was cleaning your shorts from your little ""accident"" earlier.",08,13,The Great Patty Caper,11-Nov-10,24
856,SpongeBob,"Well, that is great news.",,"Well, that is great news.",08,13,The Great Patty Caper,11-Nov-10,24
857,Patrick,"(yawns) Anyways, I'm gonna hit the sack. I'm pooped. I'm sure you can relate.",,"(yawns) Anyways, I'm gonna hit the sack. I'm pooped. I'm sure you can relate.",08,13,The Great Patty Caper,11-Nov-10,24
858,SpongeBob,"Uh, yeah, me, too. (runs up into the train)",,"Uh, yeah, me, too. (runs up into the train)",08,13,The Great Patty Caper,11-Nov-10,24
