id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
565,Lou, Temper tantrum in center aisle!,grabs his ice cream-themed phone,[grabs his ice cream-themed phone] Temper tantrum in center aisle!,10,70,Patrick's Coupon,17-Jun-17,10
566,Ice Cream Store Janitor,I'm on it. ,pushes Patrick out of the store with his mop,I'm on it. [pushes Patrick out of the store with his mop],10,70,Patrick's Coupon,17-Jun-17,10
567,Patrick,"Take my coupon! Take my coupon. Take my coupon. Take my coupon. Ah, take my—",,"Take my coupon! Take my coupon. Take my coupon. Take my coupon. Ah, take my—",10,70,Patrick's Coupon,17-Jun-17,10
568,Ice Cream Store Janitor,"You poor, miserable creature.",,"You poor, miserable creature.",10,70,Patrick's Coupon,17-Jun-17,10
569,Patrick,I'm miserable.,,I'm miserable.,10,70,Patrick's Coupon,17-Jun-17,10
570,Ice Cream Store Janitor,"You wretched, worthless, shabby—",,"You wretched, worthless, shabby—",10,70,Patrick's Coupon,17-Jun-17,10
571,Jimmy Gus,"Hey, don't you think you're being a little harsh?",,"Hey, don't you think you're being a little harsh?",10,70,Patrick's Coupon,17-Jun-17,10
572,Ice Cream Store Janitor,Not really. Look at him.,,Not really. Look at him.,10,70,Patrick's Coupon,17-Jun-17,10
573,Jimmy Gus, Uh! Never mind. Continue and bump it up a little bit.,looks at Patrick,[looks at Patrick] Uh! Never mind. Continue and bump it up a little bit.,10,70,Patrick's Coupon,17-Jun-17,10
574,Ice Cream Store Janitor,"Listen, buddy, there is one person who can honor this coupon; the person who owns this store. The Ice Cream King himself.",,"Listen, buddy, there is one person who can honor this coupon; the person who owns this store. The Ice Cream King himself.",10,70,Patrick's Coupon,17-Jun-17,10
575,Patrick,The Ice Cream King?,,The Ice Cream King?,10,70,Patrick's Coupon,17-Jun-17,10
576,Ice Cream Store Janitor,"Oh, yeah. He lives up there in that mansion.",,"Oh, yeah. He lives up there in that mansion.",10,70,Patrick's Coupon,17-Jun-17,10
577,Patrick,Wow.,,Wow.,10,70,Patrick's Coupon,17-Jun-17,10
578,Ice Cream Store Janitor,Do you need a push?,,Do you need a push?,10,70,Patrick's Coupon,17-Jun-17,10
579,Patrick,"Yeah. Would you, please?",,"Yeah. Would you, please?",10,70,Patrick's Coupon,17-Jun-17,10
580,Patrick,Hello?,,Hello?,10,70,Patrick's Coupon,17-Jun-17,10
581,Ice Cream King,Are you the exterminator?,,Are you the exterminator?,10,70,Patrick's Coupon,17-Jun-17,10
582,Patrick,"Oh.  No. I'm not the extra gator. I'm here to redeem my coupon for a free ice cream! It's for my bestest friend, but it's out of date.",laughs,"Oh. [laughs] No. I'm not the extra gator. I'm here to redeem my coupon for a free ice cream! It's for my bestest friend, but it's out of date.",10,70,Patrick's Coupon,17-Jun-17,10
583,Ice Cream King, They're all out of date because I don't know what year it is.,points to a pile of coupons,[points to a pile of coupons] They're all out of date because I don't know what year it is.,10,70,Patrick's Coupon,17-Jun-17,10
584,Patrick,I don't know what anything is.,,I don't know what anything is.,10,70,Patrick's Coupon,17-Jun-17,10
585,Ice Cream King,Are you smart or dumb?,,Are you smart or dumb?,10,70,Patrick's Coupon,17-Jun-17,10
586,Patrick, Apples?,thinks for a bit,[thinks for a bit] Apples?,10,70,Patrick's Coupon,17-Jun-17,10
587,Ice Cream King,Genius! Let's see your head.  I can't feel your brain.,squeezes Patrick's head,Genius! Let's see your head. [squeezes Patrick's head] I can't feel your brain.,10,70,Patrick's Coupon,17-Jun-17,10
588,Patrick, It's down here today.,lifts his foot with his brain appearing in it,[lifts his foot with his brain appearing in it] It's down here today.,10,70,Patrick's Coupon,17-Jun-17,10
589,Ice Cream King, Mine too! High five!,lifts his foot with his brain appearing in it,[lifts his foot with his brain appearing in it] Mine too! High five!,10,70,Patrick's Coupon,17-Jun-17,10
590,Ice Cream King,Secret handshake?,,Secret handshake?,10,70,Patrick's Coupon,17-Jun-17,10
591,Ice Cream King,"Perfect! You don't know the secret handshake either. Hey, I don't know your name. ",pushes Patrick,"Perfect! You don't know the secret handshake either. Hey, I don't know your name. [pushes Patrick]",10,70,Patrick's Coupon,17-Jun-17,10
592,Patrick,"Hey, you're right! ",pushes the Ice Cream King,"Hey, you're right! [pushes the Ice Cream King]",10,70,Patrick's Coupon,17-Jun-17,10
593,Ice Cream King, This may still be redeemable according to the fine print.,snatches the coupon from Patrick,[snatches the coupon from Patrick] This may still be redeemable according to the fine print.,10,70,Patrick's Coupon,17-Jun-17,10
594,Patrick,I didn't bring my reading eyes.,,I didn't bring my reading eyes.,10,70,Patrick's Coupon,17-Jun-17,10
595,Ice Cream King,Try my glasses! ,holds up two glasses,Try my glasses! [holds up two glasses],10,70,Patrick's Coupon,17-Jun-17,10
596,Patrick,"Oh, ooh. It says ""garbaldy goop.""",,"Oh, ooh. It says ""garbaldy goop.""",10,70,Patrick's Coupon,17-Jun-17,10
597,Ice Cream King,"But spelled backwards is...  ""Poog Ydlabrag."" The King's Challenge!",words in black and white,"But spelled backwards is... [words in black and white] ""Poog Ydlabrag."" The King's Challenge!",10,70,Patrick's Coupon,17-Jun-17,10
598,Ice Cream King,Hair growing contest!  Ah-ha!,strains and grows himself eyebrows,Hair growing contest! [strains and grows himself eyebrows] Ah-ha!,10,70,Patrick's Coupon,17-Jun-17,10
599,Patrick,Wow. Oh... ,strains as he grows a beard on his chin,Wow. Oh... [strains as he grows a beard on his chin],10,70,Patrick's Coupon,17-Jun-17,10
600,Ice Cream King,That's sad. Watch this.  Try beating that.,strains for a bit and grows himself a hairdo,That's sad. Watch this. [strains for a bit and grows himself a hairdo] Try beating that.,10,70,Patrick's Coupon,17-Jun-17,10
601,Patrick,"Oh, man. ",strains for a bit but cannot grow anymore hair,"Oh, man. [strains for a bit but cannot grow anymore hair]",10,70,Patrick's Coupon,17-Jun-17,10
602,Ice Cream King,"Ha, ha! I beat you.",,"Ha, ha! I beat you.",10,70,Patrick's Coupon,17-Jun-17,10
603,Patrick,Not so fast!  Ha! Can I redeem my coupon now?,shows armpit hair,Not so fast! [shows armpit hair] Ha! Can I redeem my coupon now?,10,70,Patrick's Coupon,17-Jun-17,10
604,Ice Cream King,Not just yet. Best two out of three.,,Not just yet. Best two out of three.,10,70,Patrick's Coupon,17-Jun-17,10
605,Both,Ooh.,,Ooh.,10,70,Patrick's Coupon,17-Jun-17,10
606,Ice Cream King," Your butterscotch style is strong, Low Fat, but it is no match for my brownie bits!",does his action pose,"[does his action pose] Your butterscotch style is strong, Low Fat, but it is no match for my brownie bits!",10,70,Patrick's Coupon,17-Jun-17,10
607,Patrick,"Ha, ha, ha! You'll wish your cone was a cup when I whip you into cream! Hi-ya! ",shouts as he does he action pose,"Ha, ha, ha! You'll wish your cone was a cup when I whip you into cream! Hi-ya! [shouts as he does he action pose]",10,70,Patrick's Coupon,17-Jun-17,10
608,Patrick,"They told me you had scoops, but your serve is soft. I see you've studied the ancient art of failure!  Redeem my coupon!",smacks the Ice Cream King's butt,"They told me you had scoops, but your serve is soft. I see you've studied the ancient art of failure! [smacks the Ice Cream King's butt] Redeem my coupon!",10,70,Patrick's Coupon,17-Jun-17,10
609,Ice Cream King, Think fast—  rainbow sprinkles!,gets up shoots rainbow sprinkles from his hand,[gets up] Think fast— [shoots rainbow sprinkles from his hand] rainbow sprinkles!,10,70,Patrick's Coupon,17-Jun-17,10
610,Ice Cream King,You have played with skill and courage. I will honor your coupon.,,You have played with skill and courage. I will honor your coupon.,10,70,Patrick's Coupon,17-Jun-17,10
611,Ice Cream King,One free ice cream cone!,,One free ice cream cone!,10,70,Patrick's Coupon,17-Jun-17,10
612,SpongeBob,"Oh, hello, Patrick. What's up?",,"Oh, hello, Patrick. What's up?",10,70,Patrick's Coupon,17-Jun-17,10
613,Patrick,"I was gonna give you this ice cream,  but it melted. Instead, I got you this hearty handshake. ",holds out the melted ice cream cone holds out one of Mr. Krab's claws,"I was gonna give you this ice cream, [holds out the melted ice cream cone] but it melted. Instead, I got you this hearty handshake. [holds out one of Mr. Krab's claws]",10,70,Patrick's Coupon,17-Jun-17,10
614,SpongeBob,"Aw, I love hearty handshakes, but not as much as I love ice cream!",,"Aw, I love hearty handshakes, but not as much as I love ice cream!",10,70,Patrick's Coupon,17-Jun-17,10
615,SpongeBob, Care to join me?,holds up a spoon,[holds up a spoon] Care to join me?,10,70,Patrick's Coupon,17-Jun-17,10
616,Both,Whoo-hoo!,,Whoo-hoo!,10,70,Patrick's Coupon,17-Jun-17,10
1292,Mrs. Puff,"I suggested having this lesson in the cemetery because I thought you couldn't kill anyone here, but now I'm afraid you're disturbing the dead!",,"I suggested having this lesson in the cemetery because I thought you couldn't kill anyone here, but now I'm afraid you're disturbing the dead!",10,68,The Getaway,10-Jun-17,10
1293,Mrs. Puff," Before they bury me, get me to a payphone. ",gasps gets dirt in her mouth,"[gasps] Before they bury me, get me to a payphone. [gets dirt in her mouth]",10,68,The Getaway,10-Jun-17,10
1294,Mrs. Puff,I need to call another instructor for you. I just...can't...take it anymore!,,I need to call another instructor for you. I just...can't...take it anymore!,10,68,The Getaway,10-Jun-17,10
1295,Mrs. Puff, Huh? You stopped in front of the prison? Never mind! Any place is better than in this boat with you! ,notices Bikini Bottom Jail gets out of the boat and runs to the payphone,[notices Bikini Bottom Jail] Huh? You stopped in front of the prison? Never mind! Any place is better than in this boat with you! [gets out of the boat and runs to the payphone],10,68,The Getaway,10-Jun-17,10
1296,Stickyfins Whiting, What are ya waiting for? Step on it!,puts on seat belt,[puts on seat belt] What are ya waiting for? Step on it!,10,68,The Getaway,10-Jun-17,10
1297,SpongeBob,You must be the new driving instructor.,,You must be the new driving instructor.,10,68,The Getaway,10-Jun-17,10
1298,SpongeBob,"Student driver. That's me. I just don't take a bad picture, do I?",,"Student driver. That's me. I just don't take a bad picture, do I?",10,68,The Getaway,10-Jun-17,10
1299,Stickyfins,"Uh, yeah, yeah, sure. I'm your new driving instructor.",,"Uh, yeah, yeah, sure. I'm your new driving instructor.",10,68,The Getaway,10-Jun-17,10
1300,SpongeBob,Great! Look how I can tune the radio. ,turns on radio,Great! Look how I can tune the radio. [turns on radio],10,68,The Getaway,10-Jun-17,10
1301,Radio announcer,Breaking news!,,Breaking news!,10,68,The Getaway,10-Jun-17,10
1302,Both,Huh?,,Huh?,10,68,The Getaway,10-Jun-17,10
1303,Radio announcer,"Notorious criminal, Stickyfins Whiting, has just escaped from prison.",,"Notorious criminal, Stickyfins Whiting, has just escaped from prison.",10,68,The Getaway,10-Jun-17,10
1304,Stickyfins,"Very good radio tuning skills. Now, drive as fast as you can!",,"Very good radio tuning skills. Now, drive as fast as you can!",10,68,The Getaway,10-Jun-17,10
1305,Mrs. Puff,Stop! SpongeBob! Come back!  I can't believe I said that!,gasps,Stop! SpongeBob! Come back! [gasps] I can't believe I said that!,10,68,The Getaway,10-Jun-17,10
1306,Dorsal Dan,"Stickyfins, where are you? I can't be that late.",,"Stickyfins, where are you? I can't be that late.",10,68,The Getaway,10-Jun-17,10
1307,Mrs. Puff, Follow that sponge!,gets in Dorsal Dan's car,[gets in Dorsal Dan's car] Follow that sponge!,10,68,The Getaway,10-Jun-17,10
1308,Dorsal Dan,"Hey, you ain't Stickyfins.",,"Hey, you ain't Stickyfins.",10,68,The Getaway,10-Jun-17,10
1309,Mrs. Puff,"And you ain't a chocolate cake! Now, step on it! ",puts on seat belt,"And you ain't a chocolate cake! Now, step on it! [puts on seat belt]",10,68,The Getaway,10-Jun-17,10
1310,Dorsal Dan,"Yes, ma'am! Dorsal Dan at your service!",,"Yes, ma'am! Dorsal Dan at your service!",10,68,The Getaway,10-Jun-17,10
1311,Stickyfins, Oh! Oh! Crater-face! We're being followed! Lose that tail!,notices the police cars,[notices the police cars] Oh! Oh! Crater-face! We're being followed! Lose that tail!,10,68,The Getaway,10-Jun-17,10
1312,SpongeBob,I thought it'd made me look cool.  Guess not.,pulls out his ponytail,I thought it'd made me look cool. [pulls out his ponytail] Guess not.,10,68,The Getaway,10-Jun-17,10
1313,Stickyfins,Not that tail! The cops behind us! Drive crazy!,,Not that tail! The cops behind us! Drive crazy!,10,68,The Getaway,10-Jun-17,10
1314,SpongeBob,"Ohhhhh, that I can do!",,"Ohhhhh, that I can do!",10,68,The Getaway,10-Jun-17,10
1315,Dorsal Dan,Wow! He's driving like a psycho! Who taught him how to drive?,,Wow! He's driving like a psycho! Who taught him how to drive?,10,68,The Getaway,10-Jun-17,10
1316,SpongeBob, Good baby?,sucking on pacifier,[sucking on pacifier] Good baby?,10,68,The Getaway,10-Jun-17,10
1317,Stickyfins,Waaaaaahhhhh!,,Waaaaaahhhhh!,10,68,The Getaway,10-Jun-17,10
1318,Rich Man,Gosh! ,sputtering,Gosh! [sputtering],10,68,The Getaway,10-Jun-17,10
1319,SpongeBob," I say, how's my automobiling?",British accent,"[British accent] I say, how's my automobiling?",10,68,The Getaway,10-Jun-17,10
1320,Stickyfins, Simply smashing.  You're simply smashing into things!,British accent normal voice,[British accent] Simply smashing. [normal voice] You're simply smashing into things!,10,68,The Getaway,10-Jun-17,10
1321,Stickyfins,Let's see what's on the menu!  Oh! I'll take those!,grabs numerous jewelry from the customers,Let's see what's on the menu! [grabs numerous jewelry from the customers] Oh! I'll take those!,10,68,The Getaway,10-Jun-17,10
1322,Customers,Hmm?,,Hmm?,10,68,The Getaway,10-Jun-17,10
1323,SpongeBob,"Excuse me sir, I'm in the middle of a driving lesson!",,"Excuse me sir, I'm in the middle of a driving lesson!",10,68,The Getaway,10-Jun-17,10
1324,Stickyfins,"Look out, you maniac!",,"Look out, you maniac!",10,68,The Getaway,10-Jun-17,10
1325,Stickyfins,You're going the wrong way! Turn this thing around!,,You're going the wrong way! Turn this thing around!,10,68,The Getaway,10-Jun-17,10
1326,SpongeBob,You got it! Turning around!,,You got it! Turning around!,10,68,The Getaway,10-Jun-17,10
1327,SpongeBob,"Oh, you're a great instructor! What now?",,"Oh, you're a great instructor! What now?",10,68,The Getaway,10-Jun-17,10
1328,Stickyfins,Just...go with the flow.,,Just...go with the flow.,10,68,The Getaway,10-Jun-17,10
1329,Dorsal Dan,"Looks like they shook us. Don't worry, we'll find them.",,"Looks like they shook us. Don't worry, we'll find them.",10,68,The Getaway,10-Jun-17,10
1330,Mrs. Puff,They'll probably revoke my teacher's license for this.,,They'll probably revoke my teacher's license for this.,10,68,The Getaway,10-Jun-17,10
1331,Dorsal Dan,"Hey, I'm a teacher too! I teach all kinds of things. Safe cracking, burglary, getaway driving.",,"Hey, I'm a teacher too! I teach all kinds of things. Safe cracking, burglary, getaway driving.",10,68,The Getaway,10-Jun-17,10
1332,Mrs. Puff, I did notice you're a very good driver.,giggles,[giggles] I did notice you're a very good driver.,10,68,The Getaway,10-Jun-17,10
1333,Dorsal Dan,"Ha, ha, you ain't such a bad passenger yourself. ",clicks tongue,"Ha, ha, you ain't such a bad passenger yourself. [clicks tongue]",10,68,The Getaway,10-Jun-17,10
1334,Mrs. Puff," Oh, my!",giggles,"[giggles] Oh, my!",10,68,The Getaway,10-Jun-17,10
1335,Stickyfins,Here's your next test. Follow me.,,Here's your next test. Follow me.,10,68,The Getaway,10-Jun-17,10
1336,Stickyfins,Distracted drivers are dangerous. I want you to distract that salesman in the store.,,Distracted drivers are dangerous. I want you to distract that salesman in the store.,10,68,The Getaway,10-Jun-17,10
1337,SpongeBob,I don't understand how this is gonna help with my driving.,,I don't understand how this is gonna help with my driving.,10,68,The Getaway,10-Jun-17,10
1338,Stickyfins,"It's, uh...abstract thinking.",,"It's, uh...abstract thinking.",10,68,The Getaway,10-Jun-17,10
1339,SpongeBob,"Hey, I've heard of that!",,"Hey, I've heard of that!",10,68,The Getaway,10-Jun-17,10
1340,Salesman,Welcome!,,Welcome!,10,68,The Getaway,10-Jun-17,10
1341,SpongeBob,Distract with the abstract. ,snaps his fingers and morphs his head into numerous shapes,Distract with the abstract. [snaps his fingers and morphs his head into numerous shapes],10,68,The Getaway,10-Jun-17,10
1342,Salesman,"Hey, shapes and noises! I love it!",,"Hey, shapes and noises! I love it!",10,68,The Getaway,10-Jun-17,10
1343,SpongeBob,What's the next lesson?,,What's the next lesson?,10,68,The Getaway,10-Jun-17,10
1344,Stickyfins,The nearest electronic store.,,The nearest electronic store.,10,68,The Getaway,10-Jun-17,10
1345,SpongeBob,"Oh, you really know how to challenge a guy.",,"Oh, you really know how to challenge a guy.",10,68,The Getaway,10-Jun-17,10
1346,Salesman,Help! Help! I've been robbed!,,Help! Help! I've been robbed!,10,68,The Getaway,10-Jun-17,10
1347,Mrs. Puff,"I've shopped in that place before, and I've been robbed too.",,"I've shopped in that place before, and I've been robbed too.",10,68,The Getaway,10-Jun-17,10
1348,Dorsal Dan,"What now, beautiful?",,"What now, beautiful?",10,68,The Getaway,10-Jun-17,10
1349,Mrs. Puff,I wouldn't mind seeing you navigate a four-way stop.,,I wouldn't mind seeing you navigate a four-way stop.,10,68,The Getaway,10-Jun-17,10
1350,Dorsal Dan,Romance always has the right of way.,,Romance always has the right of way.,10,68,The Getaway,10-Jun-17,10
1351,Mrs. Puff,"Oh, my!",,"Oh, my!",10,68,The Getaway,10-Jun-17,10
1352,SpongeBob, Ah! Wha— Oop.  Whoa! ,adjusts his driving seat driving seat goes up and spins SpongeBob around his seat slams him into the steering wheel,[adjusts his driving seat] Ah! Wha— Oop. [driving seat goes up and spins SpongeBob around] Whoa! [his seat slams him into the steering wheel],10,68,The Getaway,10-Jun-17,10
1353,Stickyfins,I need to launder these bills—fast!,,I need to launder these bills—fast!,10,68,The Getaway,10-Jun-17,10
1354,SpongeBob,"I know just the place! But first, let me adjust your seat.",,"I know just the place! But first, let me adjust your seat.",10,68,The Getaway,10-Jun-17,10
1355,Stickyfins,Ooh!  Hey! What's the big idea?,his passenger seat shoves him into the window,Ooh! [his passenger seat shoves him into the window] Hey! What's the big idea?,10,68,The Getaway,10-Jun-17,10
1356,Stickyfins,What is wrong with you? ,falls backwards with the passenger seat,What is wrong with you? [falls backwards with the passenger seat],10,68,The Getaway,10-Jun-17,10
1357,Dorsal Dan,I think your sponge should be around here somewhere.,,I think your sponge should be around here somewhere.,10,68,The Getaway,10-Jun-17,10
1358,Mrs. Puff, I didn't even feel you slow down. You've got such a gentle foot on the pedal.,gasps,[gasps] I didn't even feel you slow down. You've got such a gentle foot on the pedal.,10,68,The Getaway,10-Jun-17,10
