id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
660,Squidward,"Why don't you give him a couple of pointers. Let him cook his own patty, and don't take ""no"" for an answer. He's shy.  This should be good.",laughs,"Why don't you give him a couple of pointers. Let him cook his own patty, and don't take ""no"" for an answer. He's shy. [laughs] This should be good.",07,05,Gullible Pants,5-Jun-09,10
661,SpongeBob,"Hey, buddy. It's me, SpongeBob, fry cook extraordinaire.",,"Hey, buddy. It's me, SpongeBob, fry cook extraordinaire.",07,05,Gullible Pants,5-Jun-09,10
662,Frank,Uhh... Hello.,,Uhh... Hello.,07,05,Gullible Pants,5-Jun-09,10
663,SpongeBob,I know your secret...,,I know your secret...,07,05,Gullible Pants,5-Jun-09,10
664,Frank,What? Who told you?,,What? Who told you?,07,05,Gullible Pants,5-Jun-09,10
665,SpongeBob,"Oh, a little cashier told me! Follow me!",,"Oh, a little cashier told me! Follow me!",07,05,Gullible Pants,5-Jun-09,10
666,Frank,"Yeah, whatever you say, man!",,"Yeah, whatever you say, man!",07,05,Gullible Pants,5-Jun-09,10
667,Squidward,Moron.,,Moron.,07,05,Gullible Pants,5-Jun-09,10
668,SpongeBob,"Betcha didn't think you'd be in here today, did ya?",,"Betcha didn't think you'd be in here today, did ya?",07,05,Gullible Pants,5-Jun-09,10
669,Frank,No.,,No.,07,05,Gullible Pants,5-Jun-09,10
670,SpongeBob,"First off, this is my grill. This is where the magic happens! And this is my actual spatula!  So start fryin' up some patties! I'll come check on you later, my little prodigy!",shows him the objects,"First off, this is my grill. This is where the magic happens! And this is my actual spatula! [shows him the objects] So start fryin' up some patties! I'll come check on you later, my little prodigy!",07,05,Gullible Pants,5-Jun-09,10
671,Squidward,"Ha, ha! SpongeBob will believe anything!",,"Ha, ha! SpongeBob will believe anything!",07,05,Gullible Pants,5-Jun-09,10
672,SpongeBob,Order #12!,,Order #12!,07,05,Gullible Pants,5-Jun-09,10
673,Squidward,"SpongeBob, what're you doing?",,"SpongeBob, what're you doing?",07,05,Gullible Pants,5-Jun-09,10
674,SpongeBob,Taking out an order!,,Taking out an order!,07,05,Gullible Pants,5-Jun-09,10
675,Squidward,You're serving Krabby Patties with your hands? Do you know how filthy your hands are?,,You're serving Krabby Patties with your hands? Do you know how filthy your hands are?,07,05,Gullible Pants,5-Jun-09,10
676,SpongeBob,They are?,,They are?,07,05,Gullible Pants,5-Jun-09,10
677,Squidward,But your feet however are clean. Think about it. Your feet have been protected by your shoes and socks all day.,,But your feet however are clean. Think about it. Your feet have been protected by your shoes and socks all day.,07,05,Gullible Pants,5-Jun-09,10
678,SpongeBob,"Oh! . It's all coming clear to me now.  There you are. A nice hot meal with sanitary foot service. Here's a nice delicious Krabby Patty, and a large drink.  Enjoy.","he takes his shoe and sock off, then we see a close-up of his foot with a band-aid, and blisters cut to the next scene where SpongeBob is walking on his hands and serving a customer with his feet, on one foot there is a Krabby Patty, and on his other foot there is a drink he puts a straw in the drink by using his toes, then he bends the straw with his big toe, the customer flinches","Oh! [he takes his shoe and sock off, then we see a close-up of his foot with a band-aid, and blisters]. It's all coming clear to me now. [cut to the next scene where SpongeBob is walking on his hands and serving a customer with his feet, on one foot there is a Krabby Patty, and on his other foot there is a drink] There you are. A nice hot meal with sanitary foot service. Here's a nice delicious Krabby Patty, and a large drink. [he puts a straw in the drink by using his toes, then he bends the straw with his big toe, the customer flinches] Enjoy.",07,05,Gullible Pants,5-Jun-09,10
679,Debbie,"Hey, is my food here yet?",,"Hey, is my food here yet?",07,05,Gullible Pants,5-Jun-09,10
680,Frankie Billy, Here. You can have mine.,hands over Krabby Patty and drink,[hands over Krabby Patty and drink] Here. You can have mine.,07,05,Gullible Pants,5-Jun-09,10
681,Delivery Man,Here are the supplies you've order!,,Here are the supplies you've order!,07,05,Gullible Pants,5-Jun-09,10
682,Squidward,What? ,delivery man squishes Squidward with the items,What? [delivery man squishes Squidward with the items],07,05,Gullible Pants,5-Jun-09,10
683,Delivery Man,"Please sign here.  Hey, my pen.",Squidward signs his name,"Please sign here. [Squidward signs his name] Hey, my pen.",07,05,Gullible Pants,5-Jun-09,10
684,Squidward,"Oh, sorry.",,"Oh, sorry.",07,05,Gullible Pants,5-Jun-09,10
685,SpongeBob,"Ooh!  It's here, it's here, it's here! Doo-doo-doo-doo-doo-doo it's here!",sings,"Ooh! [sings] It's here, it's here, it's here! Doo-doo-doo-doo-doo-doo it's here!",07,05,Gullible Pants,5-Jun-09,10
686,Squidward,What is this stuff?,,What is this stuff?,07,05,Gullible Pants,5-Jun-09,10
687,SpongeBob,"Now that I'm in charge, I've decided to decorate the Krusty Krab! I'm gonna make it all pretty!",,"Now that I'm in charge, I've decided to decorate the Krusty Krab! I'm gonna make it all pretty!",07,05,Gullible Pants,5-Jun-09,10
688,Squidward," Hey, SpongeBob, do you want to hear another Krusty Krab secret?",grunts and gets an idea,"[grunts and gets an idea] Hey, SpongeBob, do you want to hear another Krusty Krab secret?",07,05,Gullible Pants,5-Jun-09,10
689,SpongeBob,There's another secret? What's the secret?,,There's another secret? What's the secret?,07,05,Gullible Pants,5-Jun-09,10
690,Squidward,Do you want to know how Mr. Krabs gets all these customers?,,Do you want to know how Mr. Krabs gets all these customers?,07,05,Gullible Pants,5-Jun-09,10
691,SpongeBob,How?,,How?,07,05,Gullible Pants,5-Jun-09,10
692,Squidward,"Mr. Krabs keeps this place a dump, so the food's more better by comparison!",,"Mr. Krabs keeps this place a dump, so the food's more better by comparison!",07,05,Gullible Pants,5-Jun-09,10
693,SpongeBob,Sounds like the Chum Bucket.,,Sounds like the Chum Bucket.,07,05,Gullible Pants,5-Jun-09,10
694,Squidward,"Ah, but you'll be doing it on purpose.",,"Ah, but you'll be doing it on purpose.",07,05,Gullible Pants,5-Jun-09,10
695,SpongeBob,"Ohhhhh...  How's this, Squidward?",cut to SpongeBob dumping garbage from trash cans all over the tables while Squidward watches and sipping a soda,"Ohhhhh... [cut to SpongeBob dumping garbage from trash cans all over the tables while Squidward watches and sipping a soda] How's this, Squidward?",07,05,Gullible Pants,5-Jun-09,10
696,Squidward,Lookin' good!,,Lookin' good!,07,05,Gullible Pants,5-Jun-09,10
697,SpongeBob,"You mean, ""lookin' bad""! Enjoy our fine decor!",,"You mean, ""lookin' bad""! Enjoy our fine decor!",07,05,Gullible Pants,5-Jun-09,10
698,Nat,Next time i'm picking the restaurant.,,Next time i'm picking the restaurant.,07,05,Gullible Pants,5-Jun-09,10
699,SpongeBob,"One Krusty Krab, covered in mud and slime!",,"One Krusty Krab, covered in mud and slime!",07,05,Gullible Pants,5-Jun-09,10
700,Squidward,"Mmm, you missed a spot.",,"Mmm, you missed a spot.",07,05,Gullible Pants,5-Jun-09,10
701,SpongeBob,Got it!  Gum under all the tables! How's that for low expectations?,SpongeBob chews gum and spits it on the bottom of the tables,Got it! [SpongeBob chews gum and spits it on the bottom of the tables] Gum under all the tables! How's that for low expectations?,07,05,Gullible Pants,5-Jun-09,10
702,Squidward,Lower!,,Lower!,07,05,Gullible Pants,5-Jun-09,10
703,SpongeBob,Initiating stage two: collateral damage!  How was that?,"he throws a brick at the window, but it is thick glass and it bounces off and hits him in the face, then, he walks up to Squidward, his clothes tattered, him scuffed up with mangled hat, twisted eyelashes and a black eye","Initiating stage two: collateral damage! [he throws a brick at the window, but it is thick glass and it bounces off and hits him in the face, then, he walks up to Squidward, his clothes tattered, him scuffed up with mangled hat, twisted eyelashes and a black eye] How was that?",07,05,Gullible Pants,5-Jun-09,10
704,Squidward,Perfect!,,Perfect!,07,05,Gullible Pants,5-Jun-09,10
705,SpongeBob,Ehh...,,Ehh...,07,05,Gullible Pants,5-Jun-09,10
706,Harold,This place is disgusting!,,This place is disgusting!,07,05,Gullible Pants,5-Jun-09,10
707,Fred,"Yeah, let's get out of here, as soon as I finish this delicious Krabby Patty!",,"Yeah, let's get out of here, as soon as I finish this delicious Krabby Patty!",07,05,Gullible Pants,5-Jun-09,10
708,SpongeBob,"Squidward, all the customers are leaving!",,"Squidward, all the customers are leaving!",07,05,Gullible Pants,5-Jun-09,10
709,Squidward,What did we talk about?,,What did we talk about?,07,05,Gullible Pants,5-Jun-09,10
710,SpongeBob,Don't touch the material.,,Don't touch the material.,07,05,Gullible Pants,5-Jun-09,10
711,Squidward,"If you want the customers to stay, you need to provide some entertainment!",,"If you want the customers to stay, you need to provide some entertainment!",07,05,Gullible Pants,5-Jun-09,10
712,SpongeBob,"Oh, can do, Squidward, can do!",,"Oh, can do, Squidward, can do!",07,05,Gullible Pants,5-Jun-09,10
713,Harold,"Come on, let's go.",,"Come on, let's go.",07,05,Gullible Pants,5-Jun-09,10
714,SpongeBob,WAIT!!! You don't want to miss... This!,,WAIT!!! You don't want to miss... This!,07,05,Gullible Pants,5-Jun-09,10
715,Debbie,What's he doing?,,What's he doing?,07,05,Gullible Pants,5-Jun-09,10
716,Harold,"He's... dancing!  Ok, people, just back away slowly... ","he grabs his head by the sides, stands on his tippy-toes and moves his midsection in and out he turns around, thrusts his rear out and kicks back a leg, one at a time, while making funny noises, and everyone backs away, creeped out","He's... dancing! [he grabs his head by the sides, stands on his tippy-toes and moves his midsection in and out] Ok, people, just back away slowly... [he turns around, thrusts his rear out and kicks back a leg, one at a time, while making funny noises, and everyone backs away, creeped out]",07,05,Gullible Pants,5-Jun-09,10
717,Mr. Krabs,"Ah, there's nothing like polished pincers to make you feel like a man!  Let's see how SpongeBob's doing as acting manager.  What the...??!! SpongeBob dancing like a goofball?",he laughs at his own reflection in them he goes in through the door and is shocked at what he finds,"Ah, there's nothing like polished pincers to make you feel like a man! [he laughs at his own reflection in them] Let's see how SpongeBob's doing as acting manager. [he goes in through the door and is shocked at what he finds] What the...??!! SpongeBob dancing like a goofball?",07,05,Gullible Pants,5-Jun-09,10
718,SpongeBob,"And a hey, and a ho, and a hey and a ho! And a hey, ho, hey, ho, hey, ho, ha, hey, hee, ho...",,"And a hey, and a ho, and a hey and a ho! And a hey, ho, hey, ho, hey, ho, ha, hey, hee, ho...",07,05,Gullible Pants,5-Jun-09,10
719,Mr. Krabs,Me customers cowering in fear?,,Me customers cowering in fear?,07,05,Gullible Pants,5-Jun-09,10
720,Evelyn,Help... us...,,Help... us...,07,05,Gullible Pants,5-Jun-09,10
721,Mr. Krabs,The Krusty Krab a filthy mess?,,The Krusty Krab a filthy mess?,07,05,Gullible Pants,5-Jun-09,10
722,Frank,Order #20 ready for pickup.,,Order #20 ready for pickup.,07,05,Gullible Pants,5-Jun-09,10
723,Mr. Krabs," And some stranger cooking Krabby Patties??!!  Squidward sleeping on the job??!! Ok, that's actually normal. SpongeBob! What have ye done to me Krusty Krab!",anger rising Squidward is asleep in the ordering boat,"[anger rising] And some stranger cooking Krabby Patties??!! [Squidward is asleep in the ordering boat] Squidward sleeping on the job??!! Ok, that's actually normal. SpongeBob! What have ye done to me Krusty Krab!",07,05,Gullible Pants,5-Jun-09,10
724,SpongeBob,"I was just following Squidward's advice, Mr. Krabs. He told me all your secrets!",,"I was just following Squidward's advice, Mr. Krabs. He told me all your secrets!",07,05,Gullible Pants,5-Jun-09,10
725,Mr. Krabs,"All my secrets...?  So, is there anything else I can do for you, acting manager SpongeBob?  Ah, Gwenevere!!!","stares at his newly-polished nails and then nervously hides them behind his back, sweating and chuckles nervously cut to Mr. Krabs doing the dishes, he chips a nail again","All my secrets...? [stares at his newly-polished nails and then nervously hides them behind his back, sweating and chuckles nervously] So, is there anything else I can do for you, acting manager SpongeBob? [cut to Mr. Krabs doing the dishes, he chips a nail again] Ah, Gwenevere!!!",07,05,Gullible Pants,5-Jun-09,10
1594,Plankton,Ha! ,"runs out of the Krusty Krab. However, Mr. Krabs picks him up from behind","Ha! [runs out of the Krusty Krab. However, Mr. Krabs picks him up from behind]",07,09,Goo Goo Gas,19-Jul-09,10
1595,Mr. Krabs,"Hold it right there, Plankton.",,"Hold it right there, Plankton.",07,09,Goo Goo Gas,19-Jul-09,10
1596,Plankton,Krabs!,,Krabs!,07,09,Goo Goo Gas,19-Jul-09,10
1597,Mr. Krabs,I'll take that. ,Gets the Krabby Patty from him,I'll take that. [Gets the Krabby Patty from him],07,09,Goo Goo Gas,19-Jul-09,10
1598,Plankton,How'd you know it was me?,,How'd you know it was me?,07,09,Goo Goo Gas,19-Jul-09,10
1599,Mr. Krabs,"Next time, wear a disguise without your initial on it.",,"Next time, wear a disguise without your initial on it.",07,09,Goo Goo Gas,19-Jul-09,10
1600,Plankton,Hmmm... perhaps a peppershaker was a bit obvious.,,Hmmm... perhaps a peppershaker was a bit obvious.,07,09,Goo Goo Gas,19-Jul-09,10
1601,Mr. Krabs,You think? SpongeBob! ,SpongeBob runs onto the scene,You think? SpongeBob! [SpongeBob runs onto the scene],07,09,Goo Goo Gas,19-Jul-09,10
1602,SpongeBob,Wooo-ooo! ,Krabs puts Plankton in his mouth,Wooo-ooo! [Krabs puts Plankton in his mouth],07,09,Goo Goo Gas,19-Jul-09,10
1603,Announcer," 3, 2, 1…, launch! ",off-screen SpongeBob launches Plankton out of his hat and through the Chum Bucket roof,"[off-screen] 3, 2, 1…, launch! [SpongeBob launches Plankton out of his hat and through the Chum Bucket roof]",07,09,Goo Goo Gas,19-Jul-09,10
1604,Plankton,AAHH!,,AAHH!,07,09,Goo Goo Gas,19-Jul-09,10
1605,Plankton,Never! Never! I'll never get Krabs' formula! Mr. Krabs is too powerful. If only there were a way to render him helpless!,,Never! Never! I'll never get Krabs' formula! Mr. Krabs is too powerful. If only there were a way to render him helpless!,07,09,Goo Goo Gas,19-Jul-09,10
1606,Sadie," Oh, look at you, you're so small, tiny and helpless.",with her baby,"[with her baby] Oh, look at you, you're so small, tiny and helpless.",07,09,Goo Goo Gas,19-Jul-09,10
1607,Plankton,"Hey, I resent that! Huh?",,"Hey, I resent that! Huh?",07,09,Goo Goo Gas,19-Jul-09,10
1608,Sadie," Why, you're so tiny and helpless, I could take your formula whenever I wanted to and you couldn't do a thing about it. ","she takes the bottle from her baby the baby starts crying, Sadie puts the bottle back into her baby's mouth and moves on","[she takes the bottle from her baby] Why, you're so tiny and helpless, I could take your formula whenever I wanted to and you couldn't do a thing about it. [the baby starts crying, Sadie puts the bottle back into her baby's mouth and moves on]",07,09,Goo Goo Gas,19-Jul-09,10
1609,Plankton,"Something about that woman reminds me of my mother. That's it! Finally, victory will be mine! I'll turn Eugene Krabs into a powerless… baby.",,"Something about that woman reminds me of my mother. That's it! Finally, victory will be mine! I'll turn Eugene Krabs into a powerless… baby.",07,09,Goo Goo Gas,19-Jul-09,10
1610,Mr. Krabs," Ooh, a penny.  A trail of pennies! ",A penny catches his eye He sees a trail of pennies They lead him into a phone booth outside. We see some green gas appear around Krabs.,"[A penny catches his eye] Ooh, a penny. [He sees a trail of pennies] A trail of pennies! [They lead him into a phone booth outside. We see some green gas appear around Krabs.]",07,09,Goo Goo Gas,19-Jul-09,10
1611,Plankton,"I've done it! Nothing can stop me now! My goo goo gas will transform Krabs into a tiny helpless infant!  The key to the Krusty Krab. This is easier than I hoped.  He's a little bigger than I imagined.  Whoa! No, no! Ow, ow, ow! Oof! Whoa! ","He opens the phone booth, and grabs the key. Looks at baby Krabs baby Krabs takes the key and swings it up and down, then puts Plankton into his mouth and starts biting him baby Krabs then sucks on Plankton, and releases him. He runs for the front doors of the Krusty Krab, with Krabs following behind him, but he can't reach.","I've done it! Nothing can stop me now! My goo goo gas will transform Krabs into a tiny helpless infant! [He opens the phone booth, and grabs the key.] The key to the Krusty Krab. This is easier than I hoped. [Looks at baby Krabs] He's a little bigger than I imagined. [baby Krabs takes the key and swings it up and down, then puts Plankton into his mouth and starts biting him] Whoa! No, no! Ow, ow, ow! Oof! Whoa! [baby Krabs then sucks on Plankton, and releases him. He runs for the front doors of the Krusty Krab, with Krabs following behind him, but he can't reach.]",07,09,Goo Goo Gas,19-Jul-09,10
1612,SpongeBob,"Hey, a baby! What are you doing out here all alone, baby? I'll take charge of you until your mommy shows up!  Oh, aren't you just too cute.  Coochie coochie coo! ",baby Krabs giggles tickles baby Krabs they both laugh,"Hey, a baby! What are you doing out here all alone, baby? I'll take charge of you until your mommy shows up! [baby Krabs giggles] Oh, aren't you just too cute. [tickles baby Krabs] Coochie coochie coo! [they both laugh]",07,09,Goo Goo Gas,19-Jul-09,10
1613,Plankton,"Hello! If you're done making a total fool out of yourself, I could use some help with this lock.",,"Hello! If you're done making a total fool out of yourself, I could use some help with this lock.",07,09,Goo Goo Gas,19-Jul-09,10
1614,SpongeBob,"Oh, sure thing, Plankton.  Here you go, little guy. ",places baby Krabs on top of him places the key inside the door,"Oh, sure thing, Plankton. [places baby Krabs on top of him] Here you go, little guy. [places the key inside the door]",07,09,Goo Goo Gas,19-Jul-09,10
1615,Plankton,"Yes, my plan is working perfectly! Now that I've turned Krabs into a helpless baby, the Krabby Patty formula will be mine!  Hello.","laughs, stops then notices SpongeBob staring at him","Yes, my plan is working perfectly! Now that I've turned Krabs into a helpless baby, the Krabby Patty formula will be mine! [laughs, stops then notices SpongeBob staring at him] Hello.",07,09,Goo Goo Gas,19-Jul-09,10
1616,SpongeBob, Police! Police!,looking at Plankton after hearing what he just said,[looking at Plankton after hearing what he just said] Police! Police!,07,09,Goo Goo Gas,19-Jul-09,10
1617,Plankton," Fools, you'll never hold me! Your primitive shackles are no match for my genius.  That was easy. I'm free! Free!","getting arrested the cuffs are too wide, and he easily escapes, dropping to the ground before running away, with the police on pursuit","[getting arrested] Fools, you'll never hold me! Your primitive shackles are no match for my genius. [the cuffs are too wide, and he easily escapes, dropping to the ground before running away, with the police on pursuit] That was easy. I'm free! Free!",07,09,Goo Goo Gas,19-Jul-09,10
1618,SpongeBob,"Oh, Squidward. Thank Neptune you're here. I found this baby all alone. But he wasn't really alone, he was with Plankton! And he's not a baby!  It's Mr. Krabs! Plankton turned him into an infant so he could steal the Krabby Patty formula!  What do we do, Squidward?",SpongeBob shows Squidward baby Krabs baby Krabs burps in Squidward's face,"Oh, Squidward. Thank Neptune you're here. I found this baby all alone. But he wasn't really alone, he was with Plankton! And he's not a baby! [SpongeBob shows Squidward baby Krabs] It's Mr. Krabs! Plankton turned him into an infant so he could steal the Krabby Patty formula! [baby Krabs burps in Squidward's face] What do we do, Squidward?",07,09,Goo Goo Gas,19-Jul-09,10
1619,Squidward,"I don't know about you, but I'm going on my coffee break. A very long coffee break. ",walks away,"I don't know about you, but I'm going on my coffee break. A very long coffee break. [walks away]",07,09,Goo Goo Gas,19-Jul-09,10
1620,Plankton, …and then that blasted sponge called the cops! That's just not cricket.  Now I'll never be a tyrannical overlord.,"back at the Chum Bucket, talking to Karen pouts","[back at the Chum Bucket, talking to Karen] …and then that blasted sponge called the cops! That's just not cricket. [pouts] Now I'll never be a tyrannical overlord.",07,09,Goo Goo Gas,19-Jul-09,10
1621,Karen,"Do I have to tell you how to do everything? Next time, spray SpongeBob, too.",,"Do I have to tell you how to do everything? Next time, spray SpongeBob, too.",07,09,Goo Goo Gas,19-Jul-09,10
1622,Plankton,Not sure I follow you.,,Not sure I follow you.,07,09,Goo Goo Gas,19-Jul-09,10
1623,Karen,Listen carefully. Spray...,,Listen carefully. Spray...,07,09,Goo Goo Gas,19-Jul-09,10
1624,Plankton,Yes.,,Yes.,07,09,Goo Goo Gas,19-Jul-09,10
1625,Karen,...Sponge....,,...Sponge....,07,09,Goo Goo Gas,19-Jul-09,10
1626,Plankton,Uh-huh.,,Uh-huh.,07,09,Goo Goo Gas,19-Jul-09,10
1627,Karen,....Bob.....,,....Bob.....,07,09,Goo Goo Gas,19-Jul-09,10
1628,Plankton,Right.,,Right.,07,09,Goo Goo Gas,19-Jul-09,10
1629,Karen,....Too!,,....Too!,07,09,Goo Goo Gas,19-Jul-09,10
