id,speaker,speech,context,raw-dialouge,season,episode,title,airdate,runtime
1184,Mermaid Man,Your Pipsqueak is getting cold. Shall I feed you?,,Your Pipsqueak is getting cold. Shall I feed you?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1185,Barnacle Boy,"Feed this, old man! ",slaps the Krabby Patty out of Mermaid Man's hand,"Feed this, old man! [slaps the Krabby Patty out of Mermaid Man's hand]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1186,All except MM and BB,Ooooooooh.,,Ooooooooh.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1187,Barnacle Boy,"I'm tired of playing second banana to a man who wears a bra! From now on, I want to be called Barnacle Man! And, I'm through protecting citizens that don't respect me!",,"I'm tired of playing second banana to a man who wears a bra! From now on, I want to be called Barnacle Man! And, I'm through protecting citizens that don't respect me!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1188,SpongeBob,"I respect you, Barnacle Man!",,"I respect you, Barnacle Man!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1189,Barnacle Man,"That's Barnacle Boy, I mean, Man! I... Ohh... forget you people. I say if you're not going to give me the respect I want as a hero, then maybe you'll give me respect as a villain. A villain who is... evil!",,"That's Barnacle Boy, I mean, Man! I... Ohh... forget you people. I say if you're not going to give me the respect I want as a hero, then maybe you'll give me respect as a villain. A villain who is... evil!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1190,SpongeBob,Evil?,,Evil?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1191,"Squidward, Mr. Krabs, Sandy &amp; Patrick",Evil? ,"Mermaid Man does nothing but smile, so Mr. Krabs slaps him","Evil? [Mermaid Man does nothing but smile, so Mr. Krabs slaps him]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1192,Mermaid Man,Evil!,,Evil!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1193,Barnacle Man,I'm crossing over... to the dark side! ,points to dark side of Krusty Krab,I'm crossing over... to the dark side! [points to dark side of Krusty Krab],03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1194,Mr. Krabs,Why should I waste money lighting the whole store? ,"villain car comes in, shows brief shot of License Plate (MEAN 2 U), then the window opens revealing Man Ray and the Dirty Bubble in the car","Why should I waste money lighting the whole store? [villain car comes in, shows brief shot of License Plate (MEAN 2 U), then the window opens revealing Man Ray and the Dirty Bubble in the car]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1195,Dirty Bubble,Did someone say evil?,,Did someone say evil?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1196,SpongeBob,Holy oil spill! It's Mermaid Man and Barnacle Boy's arch enemies: Man Ray and the Dirty Bubble! ,BB gets in villain car,Holy oil spill! It's Mermaid Man and Barnacle Boy's arch enemies: Man Ray and the Dirty Bubble! [BB gets in villain car],03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1197,Barnacle Man,"Nighty night, you old goat!",,"Nighty night, you old goat!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1198,Mermaid Man,Nighty-night!  Will you tuck me in?,to Squidward,Nighty-night! [to Squidward] Will you tuck me in?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1199,Realistic Fish Head,"We interrupt your bleak and meaningless lives for this news report.  Man Ray,  the Dirty Bubble, and now, playing for the dark side, Barnacle Boy...",Man Ray zaps a building Dirty Bubble grabs a local bank while snickering,"We interrupt your bleak and meaningless lives for this news report. [Man Ray zaps a building] Man Ray, [Dirty Bubble grabs a local bank while snickering] the Dirty Bubble, and now, playing for the dark side, Barnacle Boy...",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1200,Barnacle Man,Barnacle Man!,,Barnacle Man!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1201,Realistic Fish Head,...have been committing a series of crimes throughout Bikini Bottom. ,"shows Man Ray, the Dirty Bubble, and Barnacle Man ding-dong-ditching","...have been committing a series of crimes throughout Bikini Bottom. [shows Man Ray, the Dirty Bubble, and Barnacle Man ding-dong-ditching]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1202,Barnacle Man,Shh! ,"rings the doorbell and run off, while laughing","Shh! [rings the doorbell and run off, while laughing]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1203,Senior Citizen, I'll get you crazy kids!,opens door,[opens door] I'll get you crazy kids!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1204,Realistic Fish Head,"These three have named their new alliance: Every Villain Is Lemons, otherwise known as E.V.I.L.! What can we do? When will this crime wave end? How will we defeat the evil? Why am I asking you all these questions? Mermaid Man, where are you? ","Mermaid Man does nothing but smile again, so Mr. Krabs slaps him again","These three have named their new alliance: Every Villain Is Lemons, otherwise known as E.V.I.L.! What can we do? When will this crime wave end? How will we defeat the evil? Why am I asking you all these questions? Mermaid Man, where are you? [Mermaid Man does nothing but smile again, so Mr. Krabs slaps him again]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1205,Mermaid Man,"Huh? I'm right here! Don't worry, good citizens! Nothing will stop me from defeating the E.V.I.L.!  Nothing!  Ice cream? I love ice cream! A double scoop of prune with bran sprinkles.  Mmm.  Goes right through me every time.","runs outside ice cream truck sounds he receives an ice cream with a lit fuse MM licks it and takes a big bite but explodes, ""KA-BRAN!"" appears, leaving a hole in his stomach","Huh? I'm right here! Don't worry, good citizens! Nothing will stop me from defeating the E.V.I.L.! [runs outside] Nothing! [ice cream truck sounds] Ice cream? I love ice cream! A double scoop of prune with bran sprinkles. [he receives an ice cream with a lit fuse] Mmm. [MM licks it and takes a big bite but explodes, ""KA-BRAN!"" appears, leaving a hole in his stomach] Goes right through me every time.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1206,Barnacle Man," You might as well give up, Mermaid Man, because there are three of us and only one of you. You don't stand a chance. ",E.V.I.L. is shown as ice cream men drives off,"[E.V.I.L. is shown as ice cream men] You might as well give up, Mermaid Man, because there are three of us and only one of you. You don't stand a chance. [drives off]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1207,SpongeBob," Are you okay, Mermaid Man? Oh, how are you going to beat those three guys all by yourself?","runs to Mermaid Man with Sandy, Patrick, and Squidward","[runs to Mermaid Man with Sandy, Patrick, and Squidward] Are you okay, Mermaid Man? Oh, how are you going to beat those three guys all by yourself?",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1208,Mermaid Man,You're right.  I give up.,sits down,You're right. [sits down] I give up.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1209,SpongeBob,You can't give up. What if we help you?,,You can't give up. What if we help you?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1210,Mermaid Man,"No, no, that's a terrible idea. But what if you help me?",,"No, no, that's a terrible idea. But what if you help me?",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1211,SpongeBob,Okay!,,Okay!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1212,Mermaid Man,Who wants to save the world?,,Who wants to save the world?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1213,SpongeBob,I do!,,I do!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1214,Sandy,I do!,,I do!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1215,Patrick,I do!,,I do!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1216,Squidward,I don't.,,I don't.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1217,Mr. Krabs," Oh, yes, you do! No world means no money! Now, go save the world, or you're fired! ",confronts Squidward runs back to the Krusty Krab; Squidward grumbles,"[confronts Squidward] Oh, yes, you do! No world means no money! Now, go save the world, or you're fired! [runs back to the Krusty Krab; Squidward grumbles]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1218,Mermaid Man,Then it's settled! To the Mermalair! ,Transition to the Mermalair,Then it's settled! To the Mermalair! [Transition to the Mermalair],03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1219,SpongeBob,Wow! The Mermalair!,,Wow! The Mermalair!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1220,Mermaid Man,These costumes belonged to the original International Justice League of Super Acquaintances!,,These costumes belonged to the original International Justice League of Super Acquaintances!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1221,SpongeBob,"Wow! The I.J.L.S.A. were the most heroic heroes ever! And you had the best lunch box, too.",,"Wow! The I.J.L.S.A. were the most heroic heroes ever! And you had the best lunch box, too.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1222,Mermaid Man,"Once you put on these costumes, their fantastic powers will become yours!",,"Once you put on these costumes, their fantastic powers will become yours!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1223,Sandy,Wow! I didn't think super powers worked that way.,,Wow! I didn't think super powers worked that way.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1224,Mermaid Man,Sure! Power's all in the costume! Why else would we run around in colored undies?,,Sure! Power's all in the costume! Why else would we run around in colored undies?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1225,Squidward,I can think of three good reasons.,,I can think of three good reasons.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1226,Narrator, The Quickster...with the uncanny ability to run really...quick!,SpongeBob is running at lightning fast speed in his costume,[SpongeBob is running at lightning fast speed in his costume] The Quickster...with the uncanny ability to run really...quick!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1227,SpongeBob,Want to see me run to that mountain and back?  You want to see me do it again?,doesn't move,Want to see me run to that mountain and back? [doesn't move] You want to see me do it again?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1228,Narrator, Captain Magma...get him angry and he's bound to erupt!,Squidward is wearing his costume,[Squidward is wearing his costume] Captain Magma...get him angry and he's bound to erupt!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1229,Squidward,Krakatoa! ,"lava shoots out, licks his hand, then puts his thumb on his rear, while making a sizzling sound","Krakatoa! [lava shoots out, licks his hand, then puts his thumb on his rear, while making a sizzling sound]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1230,Narrator,The Elastic Waistband...able to stretch his body into fantastic shapes and forms! ,"Patrick, in his costume, stretches his whole body really long","The Elastic Waistband...able to stretch his body into fantastic shapes and forms! [Patrick, in his costume, stretches his whole body really long]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1231,Patrick,I can finally touch my toes! ,stretches his toes over the back of his body and to his hands,I can finally touch my toes! [stretches his toes over the back of his body and to his hands],03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1232,Narrator,And Miss Appear...now you see her...  ...now you don't.,Sandy disappears in her costume,And Miss Appear...now you see her... [Sandy disappears in her costume] ...now you don't.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1233,Sandy,Does this outfit make me look fat?,,Does this outfit make me look fat?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1234,Narrator,The International Justice League of Super Acquaintances! A subsidiary of Viacom.,,The International Justice League of Super Acquaintances! A subsidiary of Viacom.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1235,Mermaid Man,"So, it's agreed. We'll get one cheese pizza, one with pepperoni and mushrooms, and one with olives.",,"So, it's agreed. We'll get one cheese pizza, one with pepperoni and mushrooms, and one with olives.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1236,Chief,"Super Acquaintances, we need your help.",,"Super Acquaintances, we need your help.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1237,SpongeBob,Holy halibut! It's the chief!,,Holy halibut! It's the chief!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1238,Chief,"Thank you for the introduction, Quickster, but we all know who I am! More importantly, we've found information on the whereabouts of E.V.I.L.",,"Thank you for the introduction, Quickster, but we all know who I am! More importantly, we've found information on the whereabouts of E.V.I.L.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1239,Patrick,The whose-abouts of what?,,The whose-abouts of what?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1240,Sandy,"You just tell us where they are, Chief, and we'll hog-tie 'em faster than you can say ""Salsa Verde.""",,"You just tell us where they are, Chief, and we'll hog-tie 'em faster than you can say ""Salsa Verde.""",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1241,Chief,"Our sources last found E.V.I.L. harassing teenagers up at ""Make-Out Reef."" You know, Make-Out Reef?  Whoo hoo hoo!",makes out with himself,"Our sources last found E.V.I.L. harassing teenagers up at ""Make-Out Reef."" You know, Make-Out Reef? [makes out with himself] Whoo hoo hoo!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1242,SpongeBob,"Flopping flounder, Mermaid Man, Make-Out Reef!",,"Flopping flounder, Mermaid Man, Make-Out Reef!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1243,Mermaid Man,Those fiends! Attacking hormonally stressed-out children!,,Those fiends! Attacking hormonally stressed-out children!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1244,Squidward,"Ah, Make-Out Reef. Good times, good times.",,"Ah, Make-Out Reef. Good times, good times.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1245,Mermaid Man,"To Make-Out Reef,  away!",chair falls backwards,"To Make-Out Reef, [chair falls backwards] away!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1246,Patrick,Does this mean we're not getting pizza? ,scene cuts to Make-Out Reef at night,Does this mean we're not getting pizza? [scene cuts to Make-Out Reef at night],03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1247,John &amp; Nancy,"Stop, please!",,"Stop, please!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1248,E.V.I.L.,"John and Nancy, sittin' in a tree, K-I-S-S-I-N-G!",,"John and Nancy, sittin' in a tree, K-I-S-S-I-N-G!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1249,Dirty Bubble,"Oh!  Shine the flashlight in that car, Man Ray!",points at a car,"Oh! [points at a car] Shine the flashlight in that car, Man Ray!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1250,Man Ray,"Haha, with pleasure! ",shines on a guy making out with a pillow,"Haha, with pleasure! [shines on a guy making out with a pillow]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1251,Sandals,"Hey man, that's not cool. ",E.V.I.L. snickers until Mermaid Man appears,"Hey man, that's not cool. [E.V.I.L. snickers until Mermaid Man appears]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1252,Mermaid Man,Leave those young lovers alone!,,Leave those young lovers alone!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1253,Man Ray,"Well, if it isn't Milk Maid Man! You've saved us the trouble of tracking you down!",,"Well, if it isn't Milk Maid Man! You've saved us the trouble of tracking you down!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1254,Mermaid Man,You fiends can't win! You're outnumbered!,,You fiends can't win! You're outnumbered!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1255,Man Ray,You senile bag of fish paste! There are three of us and only one of you!,,You senile bag of fish paste! There are three of us and only one of you!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1256,SpongeBob, Make that two!,runs up at super fast speed from behind and stops next to Mermaid Man,[runs up at super fast speed from behind and stops next to Mermaid Man] Make that two!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1257,Man Ray,The Quickster!,,The Quickster!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1258,Squidward, Three!,blasts up and flies like a rocket over the villains and joins the two heroes,[blasts up and flies like a rocket over the villains and joins the two heroes] Three!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1259,Barnacle Man,Captain Magma!,,Captain Magma!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1260,Patrick, Four!,stretches far from behind and joins the three heroes,[stretches far from behind and joins the three heroes] Four!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1261,Dirty Bubble,The Elastic Waistband!,,The Elastic Waistband!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1262,Sandy, Five!,appears next to the group of heroes,[appears next to the group of heroes] Five!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1263,E.V.I.L.,M-M-Miss Appear!,,M-M-Miss Appear!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1264,Mermaid Man,"And me makes ten, I think.",,"And me makes ten, I think.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1265,Man Ray,Uh-oh.,,Uh-oh.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1266,Dirty Bubble,I don't have a good feeling about this.,,I don't have a good feeling about this.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1267,Barnacle Man,"Oh, there goes our toy deal.",,"Oh, there goes our toy deal.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1268,Mermaid Man,"Super Acquaintances, attack!",,"Super Acquaintances, attack!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1269,Barnacle Man,"Oh no, please, mercy!",,"Oh no, please, mercy!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1270,Squidward,Krakatoa! ,lava shoots out onto The Quickster,Krakatoa! [lava shoots out onto The Quickster],03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1271,SpongeBob,Ah! Ah! Ah! Get it off!  Get it off! Get it Off! Get it off! Get it off!,starts running in a circle fast,Ah! Ah! Ah! Get it off! [starts running in a circle fast] Get it off! Get it Off! Get it off! Get it off!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1272,Patrick,"I'll save you, Quickster! ","stretches his arms to try and save Quickster, but ends up getting caught, and flies out with his arms overstretched. The villains look at each other in confusion","I'll save you, Quickster! [stretches his arms to try and save Quickster, but ends up getting caught, and flies out with his arms overstretched. The villains look at each other in confusion]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1273,Mermaid Man,"I'll cool you off, Quickster, with one of my water balls!  Aha!","creates a water ball with his hands and concentrates, but targets Captain Magma instead","I'll cool you off, Quickster, with one of my water balls! [creates a water ball with his hands and concentrates, but targets Captain Magma instead] Aha!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1274,Squidward,"Huh?! No, no, no, I'm not the Quickster! I'm Captain Mag...  ma... ","gets hit by the water ball coughs, then melts to pile of ash","Huh?! No, no, no, I'm not the Quickster! I'm Captain Mag... [gets hit by the water ball] ma... [coughs, then melts to pile of ash]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1275,Sandy,"Well, I guess it's up to me!  I'll sneak over...unseen...and catch them by surprise.  Aaaaaah! ","turns invisible and only her footprints show in the ground a boat hits her, sending her through the sign and to the cliff, while still invisible land on the ground","Well, I guess it's up to me! [turns invisible and only her footprints show in the ground] I'll sneak over...unseen...and catch them by surprise. [a boat hits her, sending her through the sign and to the cliff, while still invisible] Aaaaaah! [land on the ground]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1276,SpongeBob,Get it off! Get it off!  Whew...glad that's over!,"eventually stops, but only shown as shoes","Get it off! Get it off! [eventually stops, but only shown as shoes] Whew...glad that's over!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1277,Barnacle Man,"We did it, we won! This day belongs to E.V.I.L.!  You've lost Mermaid Man, and the superhero and super-villain rules say you have to give in to my demands.",approaches the fallen Mermaid Man,"We did it, we won! This day belongs to E.V.I.L.! [approaches the fallen Mermaid Man] You've lost Mermaid Man, and the superhero and super-villain rules say you have to give in to my demands.",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1278,Mermaid Man,"Okay, what do you want?",,"Okay, what do you want?",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1279,Man Ray,World domination! Tell him we want world domination!,,World domination! Tell him we want world domination!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1280,Dirty Bubble,And make him eat dirt! Hahaha!  In addition to the...domination thing.,Man Ray stares at him,And make him eat dirt! Hahaha! [Man Ray stares at him] In addition to the...domination thing.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1281,Barnacle Man,"Number one, I want to be treated like a superhero, not a sidekick. Number two, I want to be called Barnacle Man. And number three...",,"Number one, I want to be treated like a superhero, not a sidekick. Number two, I want to be called Barnacle Man. And number three...",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1282,Man Ray,"Come on, world domination!",,"Come on, world domination!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1283,Barnacle Man,I want an adult-sized Krabby Patty.,,I want an adult-sized Krabby Patty.,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1284,Dirty Bubble, Did you hear him say anything about eating dirt?,he and Man Ray are shocked,[he and Man Ray are shocked] Did you hear him say anything about eating dirt?,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1285,Barnacle Man,"Need a hand, superpal? ","both start to get tears in their eyes as they grab and shake hands. ""FRIEND!"" appears","Need a hand, superpal? [both start to get tears in their eyes as they grab and shake hands. ""FRIEND!"" appears]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1286,Mermaid Man,"Good to have you back on the side of justice, Kyle. Let's go get you that Krabby Patty! ",leaves with Barnacle Boy,"Good to have you back on the side of justice, Kyle. Let's go get you that Krabby Patty! [leaves with Barnacle Boy]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1287,Man Ray,Was that it?  That's sickening!,groans in disgust,Was that it? [groans in disgust] That's sickening!,03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1288,Dirty Bubble,"Oh, this reminds me of the time I went to Cancun with a killer shrimp. Oh, they had these papaya drinks that were to die for!",,"Oh, this reminds me of the time I went to Cancun with a killer shrimp. Oh, they had these papaya drinks that were to die for!",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1289,Man Ray," Oh, Neptune, shut up! ",while Dirty Bubble is talking at the Krusty Krab. Barnacle Boy is eating an adult-sized Krabby Patty,"[while Dirty Bubble is talking] Oh, Neptune, shut up! [at the Krusty Krab. Barnacle Boy is eating an adult-sized Krabby Patty]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1290,Mermaid Man,"How is that adult-sized Krabby Patty treating you, Barnacle  Man?",winks,"How is that adult-sized Krabby Patty treating you, Barnacle [winks] Man?",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1291,Barnacle Man,"Actually, it's pretty big. I'm not sure if I can finish the whole thing. ","Mermaid Man laughs, then Barnacle Boy laughs, SpongeBob, Patrick, Sandy, and Squidward come in, all injured and laughing, the guy at make-out reef who was kissing the pillow is laughing, Man Ray and the Dirty Bubble are in jail, laughing, and the chief is making out with himself, he turns around and laughs hysterically","Actually, it's pretty big. I'm not sure if I can finish the whole thing. [Mermaid Man laughs, then Barnacle Boy laughs, SpongeBob, Patrick, Sandy, and Squidward come in, all injured and laughing, the guy at make-out reef who was kissing the pillow is laughing, Man Ray and the Dirty Bubble are in jail, laughing, and the chief is making out with himself, he turns around and laughs hysterically]",03,20,Mermaid Man and Barnacle Boy V,17-May-02,10
1399,SpongeBob, Wait for it... ,"standing in front of the punch clock, waiting for it to reach 8:00 SpongeBob gets impatient. The second hand stops a second before 8:00, shocking SpongeBob. The second hand then touches 12, becoming 8:00. SpongeBob happily punches in then jumps in the air. The scene pauses him in mid-air","[standing in front of the punch clock, waiting for it to reach 8:00] Wait for it... [SpongeBob gets impatient. The second hand stops a second before 8:00, shocking SpongeBob. The second hand then touches 12, becoming 8:00. SpongeBob happily punches in then jumps in the air. The scene pauses him in mid-air]",03,35,SpongeBob Meets the Strangler,11-Oct-04,10
1400,Automated Voice,On Time Percentage: 100%. ,the scene starts again. Squidward walks up to the time clock,On Time Percentage: 100%. [the scene starts again. Squidward walks up to the time clock],03,35,SpongeBob Meets the Strangler,11-Oct-04,10
1401,Squidward,"Another day, another migraine.  Heh, heh, mi... ",punches in scene pauses again,"Another day, another migraine. [punches in] Heh, heh, mi... [scene pauses again]",03,35,SpongeBob Meets the Strangler,11-Oct-04,10
1402,Automated Voice,On Time Percentage: 12%. ,the screen un-pauses,On Time Percentage: 12%. [the screen un-pauses],03,35,SpongeBob Meets the Strangler,11-Oct-04,10
